,Acc,Depth,MAE,Rate,Stops
925,0.9921436588103255,23,0.007856341189674524,0.08,190
926,0.9932659932659933,23,0.006734006734006734,0.09,190
927,0.9461279461279462,24,0.05387205387205387,0.01,190
928,0.9820426487093153,24,0.017957351290684626,0.02,190
929,0.9887766554433222,24,0.01122334455667789,0.03,190
930,0.9910213243546577,24,0.008978675645342313,0.04,190
931,0.9921436588103255,24,0.007856341189674524,0.05,190
932,0.9921436588103255,24,0.007856341189674524,0.060000000000000005,190
933,0.9921436588103255,24,0.007856341189674524,0.06999999999999999,190
934,0.9921436588103255,24,0.007856341189674524,0.08,190
935,0.9932659932659933,24,0.006734006734006734,0.09,190
936,0.9461279461279462,25,0.05387205387205387,0.01,190
937,0.9831649831649831,25,0.016835016835016835,0.02,190
938,0.9887766554433222,25,0.01122334455667789,0.03,190
939,0.9910213243546577,25,0.008978675645342313,0.04,190
940,0.9921436588103255,25,0.007856341189674524,0.05,190
941,0.9921436588103255,25,0.007856341189674524,0.060000000000000005,190
942,0.9921436588103255,25,0.007856341189674524,0.06999999999999999,190
943,0.9921436588103255,25,0.007856341189674524,0.08,190
944,0.9932659932659933,25,0.006734006734006734,0.09,190
945,0.9461279461279462,26,0.05387205387205387,0.01,190
946,0.9820426487093153,26,0.017957351290684626,0.02,190
947,0.9887766554433222,26,0.01122334455667789,0.03,190
948,0.9910213243546577,26,0.008978675645342313,0.04,190
949,0.9921436588103255,26,0.007856341189674524,0.05,190
950,0.9921436588103255,26,0.007856341189674524,0.060000000000000005,190
951,0.9932659932659933,26,0.006734006734006734,0.06999999999999999,190
952,0.9932659932659933,26,0.006734006734006734,0.08,190
953,0.9932659932659933,26,0.006734006734006734,0.09,190
954,0.9461279461279462,27,0.05387205387205387,0.01,190
955,0.9809203142536476,27,0.019079685746352413,0.02,190
956,0.9887766554433222,27,0.01122334455667789,0.03,190
957,0.9910213243546577,27,0.008978675645342313,0.04,190
958,0.9921436588103255,27,0.007856341189674524,0.05,190
959,0.9921436588103255,27,0.007856341189674524,0.060000000000000005,190
960,0.9932659932659933,27,0.006734006734006734,0.06999999999999999,190
961,0.9932659932659933,27,0.006734006734006734,0.08,190
962,0.9932659932659933,27,0.006734006734006734,0.09,190
963,0.9461279461279462,28,0.05387205387205387,0.01,190
964,0.9809203142536476,28,0.019079685746352413,0.02,190
965,0.9887766554433222,28,0.01122334455667789,0.03,190
966,0.9910213243546577,28,0.008978675645342313,0.04,190
967,0.9921436588103255,28,0.007856341189674524,0.05,190
968,0.9921436588103255,28,0.007856341189674524,0.060000000000000005,190
969,0.9932659932659933,28,0.006734006734006734,0.06999999999999999,190
970,0.9932659932659933,28,0.006734006734006734,0.08,190
971,0.9932659932659933,28,0.006734006734006734,0.09,190
972,0.9461279461279462,29,0.05387205387205387,0.01,190
973,0.9809203142536476,29,0.019079685746352413,0.02,190
974,0.9887766554433222,29,0.01122334455667789,0.03,190
975,0.9910213243546577,29,0.008978675645342313,0.04,190
976,0.9921436588103255,29,0.007856341189674524,0.05,190
977,0.9921436588103255,29,0.007856341189674524,0.060000000000000005,190
978,0.9932659932659933,29,0.006734006734006734,0.06999999999999999,190
979,0.9921436588103255,29,0.007856341189674524,0.08,190
980,0.9932659932659933,29,0.006734006734006734,0.09,190
981,0.9461279461279462,30,0.05387205387205387,0.01,190
982,0.9809203142536476,30,0.019079685746352413,0.02,190
983,0.9887766554433222,30,0.01122334455667789,0.03,190
984,0.9910213243546577,30,0.008978675645342313,0.04,190
985,0.9921436588103255,30,0.007856341189674524,0.05,190
986,0.9921436588103255,30,0.007856341189674524,0.060000000000000005,190
987,0.9932659932659933,30,0.006734006734006734,0.06999999999999999,190
988,0.9921436588103255,30,0.007856341189674524,0.08,190
989,0.9932659932659933,30,0.006734006734006734,0.09,190
990,0.9450056116722784,20,0.05499438832772166,0.01,200
991,0.9775533108866442,20,0.02244668911335578,0.02,200
992,0.9876543209876543,20,0.012345679012345678,0.03,200
993,0.9910213243546577,20,0.008978675645342313,0.04,200
994,0.9910213243546577,20,0.008978675645342313,0.05,200
995,0.9921436588103255,20,0.007856341189674524,0.060000000000000005,200
996,0.9921436588103255,20,0.007856341189674524,0.06999999999999999,200
997,0.9932659932659933,20,0.006734006734006734,0.08,200
998,0.9932659932659933,20,0.006734006734006734,0.09,200
999,0.9461279461279462,21,0.05387205387205387,0.01,200
1000,0.9809203142536476,21,0.019079685746352413,0.02,200
1001,0.9887766554433222,21,0.01122334455667789,0.03,200
1002,0.9910213243546577,21,0.008978675645342313,0.04,200
1003,0.9921436588103255,21,0.007856341189674524,0.05,200
1004,0.9921436588103255,21,0.007856341189674524,0.060000000000000005,200
1005,0.9921436588103255,21,0.007856341189674524,0.06999999999999999,200
1006,0.9932659932659933,21,0.006734006734006734,0.08,200
1007,0.9932659932659933,21,0.006734006734006734,0.09,200
1008,0.9461279461279462,22,0.05387205387205387,0.01,200
1009,0.9809203142536476,22,0.019079685746352413,0.02,200
1010,0.98989898989899,22,0.010101010101010102,0.03,200
1011,0.9910213243546577,22,0.008978675645342313,0.04,200
1012,0.9921436588103255,22,0.007856341189674524,0.05,200
1013,0.9921436588103255,22,0.007856341189674524,0.060000000000000005,200
1014,0.9932659932659933,22,0.006734006734006734,0.06999999999999999,200
1015,0.9932659932659933,22,0.006734006734006734,0.08,200
1016,0.9932659932659933,22,0.006734006734006734,0.09,200
1017,0.9461279461279462,23,0.05387205387205387,0.01,200
1018,0.9809203142536476,23,0.019079685746352413,0.02,200
1019,0.98989898989899,23,0.010101010101010102,0.03,200
1020,0.9910213243546577,23,0.008978675645342313,0.04,200
1021,0.9921436588103255,23,0.007856341189674524,0.05,200
1022,0.9921436588103255,23,0.007856341189674524,0.060000000000000005,200
1023,0.9932659932659933,23,0.006734006734006734,0.06999999999999999,200
1024,0.9921436588103255,23,0.007856341189674524,0.08,200
1025,0.9932659932659933,23,0.006734006734006734,0.09,200
1026,0.9461279461279462,24,0.05387205387205387,0.01,200
1027,0.9820426487093153,24,0.017957351290684626,0.02,200
1028,0.9887766554433222,24,0.01122334455667789,0.03,200
1029,0.9910213243546577,24,0.008978675645342313,0.04,200
1030,0.9921436588103255,24,0.007856341189674524,0.05,200
1031,0.9921436588103255,24,0.007856341189674524,0.060000000000000005,200
1032,0.9921436588103255,24,0.007856341189674524,0.06999999999999999,200
1033,0.9921436588103255,24,0.007856341189674524,0.08,200
1034,0.9932659932659933,24,0.006734006734006734,0.09,200
1035,0.9461279461279462,25,0.05387205387205387,0.01,200
1036,0.9831649831649831,25,0.016835016835016835,0.02,200
1037,0.9887766554433222,25,0.01122334455667789,0.03,200
1038,0.9910213243546577,25,0.008978675645342313,0.04,200
1039,0.9921436588103255,25,0.007856341189674524,0.05,200
1040,0.9921436588103255,25,0.007856341189674524,0.060000000000000005,200
1041,0.9921436588103255,25,0.007856341189674524,0.06999999999999999,200
1042,0.9921436588103255,25,0.007856341189674524,0.08,200
1043,0.9932659932659933,25,0.006734006734006734,0.09,200
1044,0.9461279461279462,26,0.05387205387205387,0.01,200
1045,0.9820426487093153,26,0.017957351290684626,0.02,200
1046,0.9887766554433222,26,0.01122334455667789,0.03,200
1047,0.9910213243546577,26,0.008978675645342313,0.04,200
1048,0.9921436588103255,26,0.007856341189674524,0.05,200
1049,0.9921436588103255,26,0.007856341189674524,0.060000000000000005,200
1050,0.9932659932659933,26,0.006734006734006734,0.06999999999999999,200
1051,0.9932659932659933,26,0.006734006734006734,0.08,200
1052,0.9932659932659933,26,0.006734006734006734,0.09,200
1053,0.9461279461279462,27,0.05387205387205387,0.01,200
